Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeComments,EmployeeComments_Processed,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,Attrition_No,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes,sentiment_label_Negative,sentiment_label_Neutral,sentiment_label_Positive,salary_to_income_ratio,workload_score,career_progress_ratio,promotion_frequency,job_change_frequency,satisfaction_index,attrition_risk_score,average_rating,engagement_potential,attrition_risk_category_High_Risk,attrition_risk_category_Low_Risk,attrition_risk_category_Medium_Risk
38,433,1,3,1,1152,3,37,4,1,3,2844,6004,1,13,3,4,80,1,7,2,4,7,6,5,0,Excellent work-life balance and supportive management. Loving this job!,excellent work-life balance and supportive management. loving this job!,0.8777,0.627,0.0,0.373,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,2.1103690685413006,0,1.0,1.3333333333333333,0.25,3.5,0.25,3.5,4.75,False,True,False
28,773,6,3,1,1154,3,39,2,1,3,2703,22088,1,14,3,4,80,1,3,2,3,3,1,0,2,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,8.168639053254438,1,1.0,4.0,0.5,3.25,0.675,2.5,4.325,False,True,False
18,247,8,1,1,1156,3,80,3,1,3,1904,13556,1,12,3,4,80,0,0,0,3,0,0,0,0,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,7.116010498687664,0,1.0,1.0,2.0,3.25,0.375,3.0,4.625,False,True,False
33,603,9,4,1,1157,1,77,3,2,1,8224,18385,0,17,3,1,80,0,6,3,3,5,2,0,3,Poor company culture and insufficient support.,poor company culture and insufficient support.,-0.1027,0.276,0.316,0.408,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,2.235258358662614,1,0.8571428571428571,6.0,0.14285714285714285,1.5,1.5785714285714287,3.0,3.4214285714285713,False,False,True
41,167,12,4,1,1158,2,46,3,1,4,4766,9051,3,11,3,1,80,1,6,4,3,1,0,0,0,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.8986784140969164,1,0.2857142857142857,2.0,0.5714285714285714,2.5,1.1928571428571428,3.0,3.807142857142857,False,False,True
31,874,15,3,1,1160,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,2.387207966296438,1,1.0,1.0,0.6666666666666666,2.75,0.925,3.0,4.075,False,True,False
37,367,25,2,1,1161,3,52,2,2,4,5731,17171,7,13,3,3,80,2,9,2,3,6,2,1,3,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,2.9956385205861826,0,0.7,3.5,0.8,3.25,0.435,2.5,4.565,False,True,False
27,199,6,3,1,1162,4,55,2,1,3,2539,7950,1,13,3,3,80,1,4,0,3,4,2,2,2,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,3.12992125984252,0,1.0,1.6666666666666667,0.4,3.25,0.375,2.5,4.625,False,True,False
34,1400,9,1,1,1163,2,70,3,2,3,5714,5829,1,20,4,1,80,0,6,3,2,6,5,1,3,Poor company culture and insufficient support.,poor company culture and insufficient support.,-0.1027,0.276,0.316,0.408,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,1.0199475065616799,1,1.0,3.5,0.2857142857142857,2.0,1.3,3.5,3.7,False,False,True
35,528,8,4,1,1164,3,100,3,1,3,4323,7108,1,17,3,2,80,0,6,2,1,5,4,1,4,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,1.6438482886216466,0,0.8571428571428571,3.0,0.2857142857142857,2.25,0.9035714285714286,3.0,4.0964285714285715,False,True,False
29,408,23,1,1,1165,4,45,2,3,1,7336,11162,1,13,3,1,80,1,11,3,1,11,8,3,10,Stressed due to excessive workload and no flexibility.,stressed due to excessive workload and no flexibility.,-0.296,0.2,0.383,0.417,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,1.5213302439689247,0,1.0,3.0,0.16666666666666666,1.75,1.125,2.5,3.875,False,False,True
40,593,9,4,1,1166,2,88,3,3,3,13499,13782,9,17,3,3,80,0,20,3,2,18,7,2,13,"Work environment is neutral, neither good nor bad.","work environment is neutral, neither good nor bad.",-0.5824,0.0,0.443,0.557,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,1.020888888888889,0,0.9047619047619048,6.333333333333333,0.47619047619047616,2.5,0.7690476190476191,3.0,4.230952380952381,False,True,False
42,481,12,3,1,1167,3,44,3,4,1,13758,2447,0,12,3,2,80,0,22,2,2,21,9,13,14,Unhappy with current role and team dynamics.,unhappy with current role and team dynamics.,-0.1779,0.212,0.283,0.505,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,0.17784722726942365,1,0.9565217391304348,1.5714285714285714,0.043478260869565216,2.0,1.308695652173913,3.0,3.6913043478260867,False,False,True
42,647,4,4,1,1171,2,45,3,2,1,5155,2253,7,13,3,4,80,0,9,3,4,6,4,1,5,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,0.436966640806827,0,0.7,3.5,0.8,2.75,0.685,3.0,4.3149999999999995,False,True,False
35,982,1,4,1,1172,4,58,2,1,3,2258,16340,6,12,3,2,80,1,10,2,3,8,0,1,7,"Work environment is neutral, neither good nor bad.","work environment is neutral, neither good nor bad.",-0.5824,0.0,0.443,0.557,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,7.233289065958389,1,0.8181818181818182,4.5,0.6363636363636364,3.0,0.8363636363636364,2.5,4.163636363636364,False,True,False
24,477,24,3,1,1173,4,49,3,1,2,3597,6409,8,22,4,4,80,0,6,2,3,4,3,1,2,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,1.7812673707615343,0,0.7142857142857143,2.5,1.2857142857142858,3.25,0.43214285714285716,3.5,4.567857142857143,False,True,False
28,1485,12,1,1,1175,3,79,3,1,4,2515,22955,1,11,3,4,80,0,1,4,2,1,1,0,0,"Work environment is neutral, neither good nor bad.","work environment is neutral, neither good nor bad.",-0.5824,0.0,0.443,0.557,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,9.123608903020667,2,1.0,2.0,1.0,3.25,0.975,3.0,4.025,False,True,False
26,1384,3,4,1,1177,1,82,4,1,4,4420,13421,1,22,4,2,80,1,8,2,3,8,7,0,7,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,3.035738520696675,1,1.0,9.0,0.2222222222222222,2.5,1.05,4.0,3.95,False,False,True
30,852,10,3,1,1179,3,72,2,2,3,6578,2706,1,18,3,1,80,1,10,3,3,10,3,1,4,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,0.4113087095303238,1,1.0,5.5,0.18181818181818182,2.5,1.05,2.5,3.95,False,False,True
40,902,26,2,1,1180,3,92,2,2,4,4422,21203,3,13,3,4,80,1,16,3,1,1,1,0,0,Decent workplace but room for improvement.,decent workplace but room for improvement.,0.6124,0.444,0.0,0.556,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,4.793805109654081,2,0.11764705882352941,2.0,0.23529411764705882,3.0,1.2764705882352942,2.5,3.723529411764706,False,False,True
35,819,2,3,1,1182,3,44,2,3,2,10274,19588,2,18,3,2,80,1,15,2,4,7,7,6,4,Average work conditions and typical responsibilities.,average work conditions and typical responsibilities.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,1.9063746958637469,1,0.5,1.1428571428571428,0.1875,2.75,1.0250000000000001,2.5,3.9749999999999996,False,False,True
34,669,1,3,1,1184,4,97,2,2,1,5343,25755,0,20,4,3,80,0,14,3,3,13,9,4,9,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,4.819423652694611,0,0.9333333333333333,2.8,0.06666666666666667,2.75,0.6383333333333333,3.0,4.361666666666666,False,True,False
35,636,4,4,1,1185,4,47,2,1,4,2376,26537,1,13,3,2,80,1,2,2,4,2,2,2,2,Excellent opportunities for learning and development.,excellent opportunities for learning and development.,0.743,0.612,0.0,0.388,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,11.164072360117796,0,1.0,1.0,0.6666666666666666,3.5,0.25,2.5,4.75,False,True,False
43,1372,9,3,1,1188,1,85,1,2,3,5346,9489,8,13,3,2,80,0,7,2,2,4,3,1,3,Stressed due to excessive workload and no flexibility.,stressed due to excessive workload and no flexibility.,-0.296,0.2,0.383,0.417,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,1.7746399850383392,1,0.625,2.5,1.125,2.0,1.375,2.0,3.625,False,False,True
32,862,2,1,1,1190,3,76,3,1,1,2827,14947,1,12,3,3,80,3,1,3,3,1,0,0,0,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,5.285360678925035,1,1.0,2.0,1.0,2.5,1.05,3.0,3.95,False,False,True
56,718,4,4,1,1191,4,92,3,5,1,19943,18575,4,13,3,4,80,1,28,2,3,5,2,4,2,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0.9313578018451665,0,0.20689655172413793,1.2,0.1724137931034483,3.0,0.6586206896551724,3.0,4.341379310344828,False,True,False
29,1401,6,1,1,1192,2,54,3,1,4,3131,26342,1,13,3,1,80,1,10,5,3,10,8,0,8,"Standard work situation, nothing exceptional.","standard work situation, nothing exceptional.",0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,8.410600255427841,1,1.0,11.0,0.18181818181818182,2.5,1.05,3.0,3.95,False,False,True
19,645,9,2,1,1193,3,54,3,1,1,2552,7172,1,25,4,3,80,0,1,4,3,1,1,0,0,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,2.809244026635331,0,1.0,2.0,1.0,2.5,0.75,3.5,4.25,False,True,False
45,1457,7,3,1,1195,1,83,3,1,3,4477,20100,4,19,3,3,80,1,7,2,2,3,2,0,2,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,4.488610987047789,2,0.5,4.0,0.625,2.25,1.5750000000000002,3.0,3.425,False,False,True
37,977,1,3,1,1196,4,56,2,2,4,6474,9961,1,13,3,2,80,1,14,2,2,14,8,3,11,It's a decent job with normal work environment.,it's a decent job with normal work environment.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,1.5383783783783784,1,1.0,3.75,0.13333333333333333,3.0,0.8,2.5,4.2,False,True,False
20,805,3,3,1,1198,1,87,2,1,3,3033,12828,1,12,3,1,80,0,2,2,2,2,2,1,2,Very frustrated with the work environment.,very frustrated with the work environment.,-0.5709,0.0,0.425,0.575,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,4.2280817402768625,1,1.0,1.5,0.6666666666666666,1.75,1.425,2.5,3.575,False,False,True
44,1097,10,4,1,1200,3,96,3,1,3,2936,10826,1,11,3,3,80,0,6,4,3,6,4,0,2,"Job is acceptable, could have more benefits.","job is acceptable, could have more benefits.",0.6361,0.509,0.0,0.491,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,3.686074225400068,2,1.0,7.0,0.2857142857142857,3.0,1.1,3.0,3.9,False,False,True
53,1223,7,2,1,1201,4,50,3,5,3,18606,18640,3,18,3,2,80,1,26,6,3,7,7,4,7,"Work is fine, management is okay.","work is fine, management is okay.",0.4019,0.481,0.0,0.519,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,1.0017735260923308,1,0.2962962962962963,1.6,0.14814814814814814,3.0,0.9407407407407408,3.0,4.059259259259259,False,True,False
29,942,15,1,1,1202,2,69,1,1,4,2168,26933,0,18,3,1,80,1,6,2,2,5,4,1,3,Standard corporate job with usual pros and cons.,standard corporate job with usual pros and cons.,0.0,0.0,0.0,1.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,12.41724296911019,2,0.8571428571428571,3.0,0.14285714285714285,2.25,1.5035714285714286,2.0,3.4964285714285714,False,False,True
22,1256,3,4,1,1203,3,48,2,1,4,2853,4223,0,11,3,2,80,1,1,5,3,0,0,0,0,The role is satisfactory but could be better.,the role is satisfactory but could be better.,0.6808,0.483,0.0,0.517,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,1.479677645409951,2,0.5,1.0,0.5,3.0,1.2000000000000002,2.5,3.8,False,False,True
46,1402,2,3,1,1204,3,69,3,4,1,17048,24097,8,23,4,1,80,0,28,2,3,26,15,15,9,Very frustrated with the work environment.,very frustrated with the work environment.,-0.5709,0.0,0.425,0.575,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,1.413396680157194,1,0.9310344827586207,1.6875,0.3103448275862069,2.0,1.313793103448276,3.5,3.686206896551724,False,False,True
